,h.1,h.2,h.3,ngtv_h.1,ngtv_h.2,ngtv_h.3
2001-06-18,1.312018515484099,1.3361818815997228,1.3590214489761203,-1.312018515484099,-1.3361818815997228,-1.3590214489761203
2001-06-19,1.25036576485231,1.2773356585770674,1.3028441635309451,-1.25036576485231,-1.2773356585770674,-1.3028441635309451
2001-06-20,1.2385696104683157,1.2657160037472936,1.2914038091270612,-1.2385696104683157,-1.2657160037472936,-1.2914038091270612
2001-06-21,1.2634159304371948,1.2888267111309077,1.3128811585790703,-1.2634159304371948,-1.2888267111309077,-1.3128811585790703
2001-06-22,1.2638748994776705,1.2891381911017206,1.3130548801949673,-1.2638748994776705,-1.2891381911017206,-1.3130548801949673
2001-06-25,1.225023493387438,1.252417581078031,1.2783487119216845,-1.225023493387438,-1.252417581078031,-1.2783487119216845
2001-06-26,1.1684909457872201,1.1987080727886978,1.2273183397726153,-1.1684909457872201,-1.1987080727886978,-1.2273183397726153
2001-06-27,1.1306102478788906,1.162356883395172,1.1924312969093673,-1.1306102478788906,-1.162356883395172,-1.1924312969093673
2001-06-28,1.184376939098855,1.212759875445498,1.2396642506993025,-1.184376939098855,-1.212759875445498,-1.2396642506993025
2001-06-29,1.1281020613014652,1.1589756500499753,1.1882554631472304,-1.1281020613014652,-1.1589756500499753,-1.1882554631472304
2001-07-02,1.1513615550219187,1.1812861207264156,1.209656565001224,-1.1513615550219187,-1.1812861207264156,-1.209656565001224
2001-07-03,1.0987639394080506,1.1307446636794265,1.161088092690817,-1.0987639394080506,-1.1307446636794265,-1.161088092690817
2001-07-05,1.1621838675047047,1.1908934136178724,1.2181337348689292,-1.1621838675047047,-1.1908934136178724,-1.2181337348689292
2001-07-06,1.4950170123158892,1.5063244217672456,1.5170623237577185,-1.4950170123158892,-1.5063244217672456,-1.5170623237577185
2001-07-09,1.434015260265972,1.4485249984117472,1.4623006197785207,-1.434015260265972,-1.4485249984117472,-1.4623006197785207
2001-07-10,1.513666934684127,1.525686185078899,1.5370538550050186,-1.513666934684127,-1.525686185078899,-1.5370538550050186
2001-07-11,1.4177081155005338,1.4343697050480528,1.4501444077852699,-1.4177081155005338,-1.4343697050480528,-1.4501444077852699
2001-07-12,1.7212436393678257,1.7218967138994707,1.72251472733781,-1.7212436393678257,-1.7218967138994707,-1.72251472733781
2001-07-13,1.6218956019354158,1.6274113813974183,1.6326377098679212,-1.6218956019354158,-1.6274113813974183,-1.6326377098679212
2001-07-16,1.6168692870457242,1.6239223796557558,1.6305834135132207,-1.6168692870457242,-1.6239223796557558,-1.6305834135132207
2001-07-17,1.5735474462633043,1.5825209194940917,1.5910045922177896,-1.5735474462633043,-1.5825209194940917,-1.5910045922177896
2001-07-18,1.4954808666390729,1.5085379748948484,1.5208866300494377,-1.4954808666390729,-1.5085379748948484,-1.5208866300494377
2001-07-19,1.4291390827900985,1.4455710942565938,1.46111597442659,-1.4291390827900985,-1.4455710942565938,-1.46111597442659
2001-07-20,1.3551434183024647,1.3750788227810329,1.3939494238393728,-1.3551434183024647,-1.3750788227810329,-1.3939494238393728
2001-07-23,1.465133380963096,1.478865268923832,1.491868396207328,-1.465133380963096,-1.478865268923832,-1.491868396207328
2001-07-24,1.5581852154245082,1.5666565727211264,1.574681385468911,-1.5581852154245082,-1.5666565727211264,-1.574681385468911
2001-07-25,1.6344655457857091,1.6391852969539087,1.6436556400617226,-1.6344655457857091,-1.6391852969539087,-1.6436556400617226
2001-07-26,1.6041212149635435,1.610726534663261,1.6169808360637585,-1.6041212149635435,-1.610726534663261,-1.6169808360637585
2001-07-27,1.5088722197453237,1.5208680155718406,1.532220339768648,-1.5088722197453237,-1.5208680155718406,-1.532220339768648
2001-07-30,1.4191560129082899,1.4357881757091575,1.4515309911378331,-1.4191560129082899,-1.4357881757091575,-1.4515309911378331
2001-07-31,1.358383022936367,1.3777499414829206,1.3960908849587241,-1.358383022936367,-1.3777499414829206,-1.3960908849587241
2001-08-01,1.294384101771095,1.3166990573974873,1.3378390385310674,-1.294384101771095,-1.3166990573974873,-1.3378390385310674
2001-08-02,1.2380348417958154,1.2630590340062606,1.2867677178103416,-1.2380348417958154,-1.2630590340062606,-1.2867677178103416
2001-08-03,1.1967543205344284,1.223703857560594,1.2492376127845053,-1.1967543205344284,-1.223703857560594,-1.2492376127845053
2001-08-06,1.2297740773908399,1.2548030777770562,1.2785163373502966,-1.2297740773908399,-1.2548030777770562,-1.2785163373502966
2001-08-07,1.1752794747381385,1.2030070940460835,1.229277381577199,-1.1752794747381385,-1.2030070940460835,-1.229277381577199
2001-08-08,1.3293931296806956,1.349002414863982,1.3675831874938147,-1.3293931296806956,-1.349002414863982,-1.3675831874938147
2001-08-09,1.2560302366634635,1.2792169032851832,1.301191450025129,-1.2560302366634635,-1.2792169032851832,-1.301191450025129
2001-08-10,1.2216374072552465,1.2469890009031688,1.2710111744661634,-1.2216374072552465,-1.2469890009031688,-1.2710111744661634
2001-08-13,1.1623885508179275,1.1902540500542775,1.216675687155163,-1.1623885508179275,-1.1902540500542775,-1.216675687155163
2001-08-14,1.1199807166297795,1.1496855930520171,1.1778610430044032,-1.1199807166297795,-1.1496855930520171,-1.1778610430044032
2001-08-15,1.1071989162505766,1.1370938197038725,1.165462803765989,-1.1071989162505766,-1.1370938197038725,-1.165462803765989
2001-08-16,1.0640240473337739,1.0957239834951404,1.1258179816699605,-1.0640240473337739,-1.0957239834951404,-1.1258179816699605
2001-08-17,1.209908690705002,1.2340026243945523,1.2568825478818773,-1.209908690705002,-1.2340026243945523,-1.2568825478818773
2001-08-20,1.1915566901182941,1.2162091002376036,1.2396303582319228,-1.1915566901182941,-1.2162091002376036,-1.2396303582319228
2001-08-21,1.242239409763235,1.2649080654626188,1.2864281772719985,-1.242239409763235,-1.2649080654626188,-1.2864281772719985
2001-08-22,1.2118257130342107,1.235769729706212,1.2585089163414773,-1.2118257130342107,-1.235769729706212,-1.2585089163414773
2001-08-23,1.1604180820205068,1.187049058178153,1.2123372601140225,-1.1604180820205068,-1.187049058178153,-1.2123372601140225
2001-08-24,1.3637488976440255,1.3798190534775547,1.395087283025295,-1.3637488976440255,-1.3798190534775547,-1.395087283025295
2001-08-27,1.2998050100866645,1.318549253707196,1.3363734263520735,-1.2998050100866645,-1.318549253707196,-1.3363734263520735
2001-08-28,1.3952059790207922,1.410290649072214,1.4246049768132822,-1.3952059790207922,-1.410290649072214,-1.4246049768132822
2001-08-29,1.3961755270573133,1.4107134705582467,1.4245219317168076,-1.3961755270573133,-1.4107134705582467,-1.4245219317168076
2001-08-30,1.5135888746280017,1.5225221863921579,1.5310020263749062,-1.5135888746280017,-1.5225221863921579,-1.5310020263749062
2001-08-31,1.4312495728884491,1.4442874126076266,1.456665637832398,-1.4312495728884491,-1.4442874126076266,-1.456665637832398
2001-09-04,1.3532377804788496,1.3708237715374683,1.3875045137259465,-1.3532377804788496,-1.3708237715374683,-1.3875045137259465
2001-09-05,1.2785523118242528,1.299342624371075,1.3190805135382637,-1.2785523118242528,-1.299342624371075,-1.3190805135382637
2001-09-06,1.5399811367336205,1.5471345609601845,1.553931736645771,-1.5399811367336205,-1.5471345609601845,-1.553931736645771
2001-09-07,1.668384188617392,1.6688840109105088,1.6693592599408658,-1.668384188617392,-1.6688840109105088,-1.6693592599408658
2001-09-10,1.593058532226708,1.5980373538312056,1.6027644560171965,-1.593058532226708,-1.5980373538312056,-1.6027644560171965
2001-09-17,3.0938140211908696,3.0219530855612544,2.9537948105788603,-3.0938140211908696,-3.0219530855612544,-2.9537948105788603
2001-09-18,2.8233431992728484,2.7659047611569596,2.711387485096096,-2.8233431992728484,-2.7659047611569596,-2.711387485096096
2001-09-19,2.950612779825681,2.8793722796474963,2.8124752078142072,-2.950612779825681,-2.8793722796474963,-2.8124752078142072
2001-09-20,3.331536507106353,3.2391733043097473,3.1522797918106487,-3.331536507106353,-3.2391733043097473,-3.1522797918106487
2001-09-21,3.249899740772509,3.1626102469038613,3.080470267887215,-3.249899740772509,-3.1626102469038613,-3.080470267887215
2001-09-24,4.165613846945007,4.0223500244209145,3.8877409742651183,-4.165613846945007,-4.0223500244209145,-3.8877409742651183
2001-09-25,3.7599680625973018,3.6413050813773893,3.5298067425613073,-3.7599680625973018,-3.6413050813773893,-3.5298067425613073
2001-09-26,3.4677925690261464,3.368003446491279,3.2743155958549583,-3.4677925690261464,-3.368003446491279,-3.2743155958549583
2001-09-27,3.16972622298682,3.0879847721672986,3.011213075208244,-3.16972622298682,-3.0879847721672986,-3.011213075208244
2001-09-28,3.2035281397059965,3.1186877100381394,3.0390264080739238,-3.2035281397059965,-3.1186877100381394,-3.0390264080739238
2001-10-01,2.851880053661812,2.787450956371081,2.7269933124432986,-2.851880053661812,-2.787450956371081,-2.7269933124432986
2001-10-02,2.6891318773919615,2.635679955027107,2.5854881146241873,-2.6891318773919615,-2.635679955027107,-2.5854881146241873
2001-10-03,2.7218063903678336,2.664421174398116,2.6106137272458754,-2.7218063903678336,-2.664421174398116,-2.6106137272458754
2001-10-04,2.440342237250134,2.3995355922528097,2.361315216103806,-2.440342237250134,-2.3995355922528097,-2.361315216103806
2001-10-05,2.2150506021110337,2.1892788600775885,2.1651137718150486,-2.2150506021110337,-2.1892788600775885,-2.1651137718150486
2001-10-08,2.0488386203568982,2.0322517232767296,2.0167339681950587,-2.0488386203568982,-2.0322517232767296,-2.0167339681950587
2001-10-09,1.8667923675769886,1.8610948390885604,1.8557808498672372,-1.8667923675769886,-1.8610948390885604,-1.8557808498672372
2001-10-10,2.1211328379384935,2.0970875412647425,2.0747191674109495,-2.1211328379384935,-2.0970875412647425,-2.0747191674109495
2001-10-11,2.0946743945159985,2.070885442394966,2.0488379142407593,-2.0946743945159985,-2.070885442394966,-2.0488379142407593
2001-10-12,1.960440306070922,1.9487287837244174,1.9377908906355308,-1.960440306070922,-1.9487287837244174,-1.9377908906355308
2001-10-15,1.7934144200648507,1.7927797282945632,1.79218693784474,-1.7934144200648507,-1.7927797282945632,-1.79218693784474
2001-10-16,1.6765695091341308,1.6833714003030278,1.6897119372223235,-1.6765695091341308,-1.6833714003030278,-1.6897119372223235
2001-10-17,1.8179450369155203,1.8145549448518525,1.811403043539433,-1.8179450369155203,-1.8145549448518525,-1.811403043539433
2001-10-18,1.7082793717032871,1.7124033722522363,1.7162284901927094,-1.7082793717032871,-1.7124033722522363,-1.7162284901927094
2001-10-19,1.6041503262547836,1.6157137171711802,1.626478048449803,-1.6041503262547836,-1.6157137171711802,-1.626478048449803
2001-10-22,1.670084355682702,1.6768993500212694,1.6832358675386756,-1.670084355682702,-1.6768993500212694,-1.6832358675386756
2001-10-23,1.5529337726078076,1.567963436290362,1.5819124705891672,-1.5529337726078076,-1.567963436290362,-1.5819124705891672
2001-10-24,1.444362780223449,1.4671397317797,1.488296045052005,-1.444362780223449,-1.4671397317797,-1.488296045052005
2001-10-25,1.4976712299400532,1.5166216981394118,1.5342011995858962,-1.4976712299400532,-1.5166216981394118,-1.5342011995858962
2001-10-26,1.401829594203211,1.4279006232962117,1.4520453073832655,-1.401829594203211,-1.4279006232962117,-1.4520453073832655
2001-10-29,1.7831992302081843,1.7812011685445084,1.7793501116955945,-1.7831992302081843,-1.7812011685445084,-1.7793501116955945
2001-10-30,1.8790820779171395,1.8695973747979402,1.860820415212639,-1.8790820779171395,-1.8695973747979402,-1.860820415212639
2001-10-31,1.7181393754698404,1.7214068348915954,1.7244433391572203,-1.7181393754698404,-1.7214068348915954,-1.7244433391572203
2001-11-01,2.0067298206438293,1.9899160763329897,1.9742881353775326,-2.0067298206438293,-1.9899160763329897,-1.9742881353775326
2001-11-02,1.83212057569694,1.8271698858429861,1.822567542106741,-1.83212057569694,-1.8271698858429861,-1.822567542106741
2001-11-05,1.8511622244652473,1.8457596561379956,1.8407354376450296,-1.8511622244652473,-1.8457596561379956,-1.8407354376450296
2001-11-06,1.861711974576556,1.855141426650384,1.8490292516971445,-1.861711974576556,-1.855141426650384,-1.8490292516971445
2001-11-07,1.7134169557746561,1.7172535559017434,1.720822055411778,-1.7134169557746561,-1.7172535559017434,-1.720822055411778
2001-11-08,1.585240656636247,1.5981016609657557,1.6100624094692984,-1.585240656636247,-1.5981016609657557,-1.6100624094692984
2001-11-09,1.4728289111497888,1.4931996416928868,1.5121406737518215,-1.4728289111497888,-1.4931996416928868,-1.5121406737518215
2001-11-12,1.376761430771533,1.403719883853797,1.4287697717513874,-1.376761430771533,-1.403719883853797,-1.4287697717513874
2001-11-13,1.5621832466284749,1.5758266427586438,1.5884917949922088,-1.5621832466284749,-1.5758266427586438,-1.5884917949922088
2001-11-14,1.4506963897387581,1.4723429209877543,1.4924144400241264,-1.4506963897387581,-1.4723429209877543,-1.4924144400241264
2001-11-15,1.3623376197125614,1.3902540103628234,1.4161808895678143,-1.3623376197125614,-1.3902540103628234,-1.4161808895678143
2001-11-16,1.2884683746351855,1.3214371289462175,1.3520458458092928,-1.2884683746351855,-1.3214371289462175,-1.3520458458092928
2001-11-19,1.3082860124785016,1.3397572205335457,1.3689590148045179,-1.3082860124785016,-1.3397572205335457,-1.3689590148045179
2001-11-20,1.2761886586092688,1.3099799682389142,1.3413160973274671,-1.2761886586092688,-1.3099799682389142,-1.3413160973274671
2001-11-21,1.2273528157263458,1.2647913900952874,1.299501361702388,-1.2273528157263458,-1.2647913900952874,-1.299501361702388
2001-11-23,1.2720206314745741,1.3060697435809492,1.3376361371065215,-1.2720206314745741,-1.3060697435809492,-1.3376361371065215
2001-11-26,1.2301417315607512,1.2670713730669565,1.3013066756117957,-1.2301417315607512,-1.2670713730669565,-1.3013066756117957
2001-11-27,1.206663771957666,1.2454250547317491,1.2813517134401495,-1.206663771957666,-1.2454250547317491,-1.2813517134401495
2001-11-28,1.420088627737493,1.443038530336238,1.4643125104300365,-1.420088627737493,-1.443038530336238,-1.4643125104300365
2001-11-29,1.4102347987618318,1.4336718327227265,1.4554040812579259,-1.4102347987618318,-1.4336718327227265,-1.4554040812579259
2001-11-30,1.325645319481207,1.3557930336484292,1.3837339129555908,-1.325645319481207,-1.3557930336484292,-1.3837339129555908
2001-12-03,1.3064434051143372,1.3378567769973568,1.3669750519659225,-1.3064434051143372,-1.3378567769973568,-1.3669750519659225
2001-12-04,1.3665211840041795,1.3928774159456236,1.4173330828214108,-1.3665211840041795,-1.3928774159456236,-1.4173330828214108
2001-12-05,1.6765516949402404,1.68039940045802,1.683971281750122,-1.6765516949402404,-1.68039940045802,-1.683971281750122
2001-12-06,1.5537157038790639,1.5665286671058611,1.5784180880913241,-1.5537157038790639,-1.5665286671058611,-1.5784180880913241
2001-12-07,1.4978550742439842,1.516096651515336,1.5329757831359,-1.4978550742439842,-1.516096651515336,-1.5329757831359
2001-12-10,1.59737978162331,1.6075967889749512,1.6170647631366322,-1.59737978162331,-1.6075967889749512,-1.6170647631366322
2001-12-11,1.4846793401949487,1.5027547179620357,1.519517298906865,-1.4846793401949487,-1.5027547179620357,-1.519517298906865
2001-12-12,1.3863717177628163,1.4119373070980463,1.4356378580538636,-1.3863717177628163,-1.4119373070980463,-1.4356378580538636
2001-12-13,1.493887189951761,1.511041833804543,1.5269597542468685,-1.493887189951761,-1.511041833804543,-1.5269597542468685
2001-12-14,1.398929663372657,1.4224341768419926,1.4442567177051024,-1.398929663372657,-1.4224341768419926,-1.4442567177051024
2001-12-17,1.3915435674819783,1.415787518674074,1.4382958215320647,-1.3915435674819783,-1.415787518674074,-1.4382958215320647
2001-12-18,1.3482390421851362,1.375093457304012,1.400039458164192,-1.3482390421851362,-1.375093457304012,-1.400039458164192
2001-12-19,1.294350334339764,1.3249577565517392,1.3533896861834598,-1.294350334339764,-1.3249577565517392,-1.3533896861834598
2001-12-20,1.278418872250997,1.3099199731521107,1.3391861565576613,-1.278418872250997,-1.3099199731521107,-1.3391861565576613
2001-12-21,1.2216023323770702,1.256846516127199,1.2895962448011633,-1.2216023323770702,-1.256846516127199,-1.2895962448011633
2001-12-24,1.1598608451080625,1.199239290602421,1.2358393977041402,-1.1598608451080625,-1.199239290602421,-1.2358393977041402
2001-12-26,1.117536583309837,1.1595562232699947,1.1986211017310067,-1.117536583309837,-1.1595562232699947,-1.1986211017310067
2001-12-27,1.1018932468554523,1.1446250412053522,1.1843650157084804,-1.1018932468554523,-1.1446250412053522,-1.1843650157084804
2001-12-28,1.060888600749244,1.106206366153397,1.1483598809691598,-1.060888600749244,-1.106206366153397,-1.1483598809691598
2001-12-31,1.1198741335112128,1.1609138803504053,1.1990929231385312,-1.1198741335112128,-1.1609138803504053,-1.1990929231385312
2002-01-02,1.0911537165503022,1.1338085139827112,1.1735078324040202,-1.0911537165503022,-1.1338085139827112,-1.1735078324040202
